product_id,product_name,brand,category,base_item,cost_price,selling_price,discount_pct,discounted_price,stock_quantity,avg_rating,reviews_count,is_active
P00331,ZenCraft Sleeping Bag,ZenCraft,Sports & Outdoors,Sleeping Bag,29.71,50.39,25,37.79,463,3.39,775,True
P00332,TechNova Coffee Maker,TechNova,Home & Kitchen,Coffee Maker,54.03,119.1,5,113.14,227,3.84,1070,True
P00333,PeakLine Shampoo & Conditioner Bundle,PeakLine,Beauty & Personal Care,Shampoo & Conditioner Bundle,467.95,701.65,25,526.24,832,5.0,1619,True
P00334,SwiftWave Socks (6-pack),SwiftWave,Clothing,Socks (6-pack),102.41,248.05,20,198.44,51,5.0,1376,True
P00335,TechNova Drone for Kids,TechNova,Toys & Games,Drone for Kids,309.27,533.8,25,400.35,362,4.18,2292,True
P00336,IronVault Webcam v1,IronVault,Electronics,Webcam,495.5,1002.81,30,701.97,510,4.48,3375,True
P00337,AuraStyle Running Shoes,AuraStyle,Clothing,Running Shoes,114.1,161.94,0,161.94,905,4.23,4453,False
P00338,SilverKey Eyeshadow Palette v1,SilverKey,Beauty & Personal Care,Eyeshadow Palette,626.24,1011.03,15,859.38,579,3.67,4115,True
P00339,SwiftWave Air Fryer,SwiftWave,Home & Kitchen,Air Fryer,479.71,570.64,30,399.45,830,4.14,3864,True
P00340,NovaBrands Atomic Habits,NovaBrands,Books,Atomic Habits,202.05,298.14,5,283.23,546,3.89,458,True
P00341,ZenCraft Play-Doh Bundle,ZenCraft,Toys & Games,Play-Doh Bundle,145.0,282.74,0,282.74,825,4.06,4846,True
P00342,GoldenGate Nail Polish Set,GoldenGate,Beauty & Personal Care,Nail Polish Set,117.97,286.7,30,200.69,856,3.54,4032,True
P00343,PeakLine Organic Olive Oil,PeakLine,Grocery & Gourmet,Organic Olive Oil,49.65,97.43,0,97.43,20,4.08,1650,True
P00344,SwiftWave Pillow Set,SwiftWave,Home & Kitchen,Pillow Set,52.35,70.64,0,70.64,721,4.1,1160,True
P00345,NexGen Moisturising Sunscreen SPF50,NexGen,Beauty & Personal Care,Moisturising Sunscreen SPF50,565.11,1155.02,0,1155.02,600,4.51,1117,True
P00346,LunaGoods Science Experiment Kit,LunaGoods,Toys & Games,Science Experiment Kit,521.1,721.81,15,613.54,991,4.4,4603,True
P00347,BlueMark Knife Block Set,BlueMark,Home & Kitchen,Knife Block Set,588.53,910.81,20,728.65,181,3.91,4692,True
P00348,IronVault Tablet,IronVault,Electronics,Tablet,257.98,578.36,0,578.36,626,2.65,1809,False
P00349,PeakLine Non-Stick Pan Set,PeakLine,Home & Kitchen,Non-Stick Pan Set,194.21,480.91,25,360.68,171,3.09,2750,True
P00350,PeakLine Deep Work,PeakLine,Books,Deep Work,283.63,627.52,0,627.52,737,2.94,10,True
P00351,BoldStep RC Car v1,BoldStep,Toys & Games,RC Car,397.0,659.52,5,626.54,559,3.3,4735,True
P00352,UrbanEdge Raincoat,UrbanEdge,Clothing,Raincoat,239.45,378.4,0,378.4,974,4.9,857,True
P00353,PeakLine RC Car v1,PeakLine,Toys & Games,RC Car,439.9,1039.25,0,1039.25,95,3.19,3954,True
P00354,BoldStep Vacuum Cleaner,BoldStep,Home & Kitchen,Vacuum Cleaner,129.9,167.14,20,133.71,210,5.0,1556,True
P00355,BlueMark Jump Rope,BlueMark,Sports & Outdoors,Jump Rope,241.43,308.91,0,308.91,402,3.07,1258,True
P00356,BlueMark Board Game (Catan),BlueMark,Toys & Games,Board Game (Catan),660.0,1315.96,0,1315.96,491,3.6,1635,True
P00357,BlueMark Electric Kettle,BlueMark,Home & Kitchen,Electric Kettle,781.76,1398.82,10,1258.94,118,3.88,4006,True
P00358,NexGen RC Car,NexGen,Toys & Games,RC Car,708.97,1168.87,10,1051.98,456,4.66,365,True
P00359,PrimeSelect Cycling Helmet,PrimeSelect,Sports & Outdoors,Cycling Helmet,453.58,614.16,30,429.91,713,3.97,2816,True
P00360,UrbanEdge The Lean Startup,UrbanEdge,Books,The Lean Startup,673.43,1518.48,25,1138.86,428,3.88,4386,True
P00361,BlueMark Thinking Fast and Slow v1,BlueMark,Books,Thinking Fast and Slow,67.77,160.53,0,160.53,731,4.86,4233,True
P00362,ZenCraft Green Tea (100 bags),ZenCraft,Grocery & Gourmet,Green Tea (100 bags),777.87,1743.53,20,1394.82,129,4.27,349,True
P00363,ClearPath Puzzle (1000 pieces),ClearPath,Toys & Games,Puzzle (1000 pieces),668.12,1000.94,20,800.75,932,3.94,712,True
P00364,PrimeSelect Makeup Brush Set,PrimeSelect,Beauty & Personal Care,Makeup Brush Set,418.15,998.61,30,699.03,12,3.02,4813,True
P00365,ClearPath Casual Shorts v1,ClearPath,Clothing,Casual Shorts,122.82,238.73,0,238.73,776,4.37,865,True
P00366,BoldStep Anti-Aging Cream,BoldStep,Beauty & Personal Care,Anti-Aging Cream,214.99,437.28,25,327.96,585,4.04,4988,True
P00367,ClearPath Camping Tent,ClearPath,Sports & Outdoors,Camping Tent,496.5,1027.31,5,975.94,411,5.0,2715,True
P00368,PrimeSelect Oat Granola (1 kg),PrimeSelect,Grocery & Gourmet,Oat Granola (1 kg),718.14,845.48,10,760.93,837,4.4,2482,True
P00369,NovaBrands Dried Fruit Mix,NovaBrands,Grocery & Gourmet,Dried Fruit Mix,778.13,1134.31,10,1020.88,307,4.74,2628,True
P00370,PureCraft Winter Jacket,PureCraft,Clothing,Winter Jacket,173.06,391.52,30,274.06,758,4.0,3968,True
P00371,ZenCraft 4K Monitor,ZenCraft,Electronics,4K Monitor,57.17,120.51,0,120.51,413,4.87,4658,True
P00372,UrbanEdge The Psychology of Money,UrbanEdge,Books,The Psychology of Money,203.34,359.14,5,341.18,940,4.98,2952,True
P00373,AuraStyle Pasta (5-pack),AuraStyle,Grocery & Gourmet,Pasta (5-pack),510.15,671.98,0,671.98,31,4.14,3654,False
P00374,SilverKey Quinoa (1 kg) v1,SilverKey,Grocery & Gourmet,Quinoa (1 kg),283.06,388.0,0,388.0,915,4.79,2118,True
P00375,ZenCraft LEGO City Set,ZenCraft,Toys & Games,LEGO City Set,683.79,1506.23,10,1355.61,219,4.64,1693,True
P00376,TechNova Action Camera,TechNova,Electronics,Action Camera,381.91,507.41,0,507.41,177,3.42,4924,True
P00377,PrimeSelect Gym Gloves,PrimeSelect,Sports & Outdoors,Gym Gloves,341.93,567.0,30,396.9,357,3.69,2475,True
P00378,NovaBrands Stuffed Animal,NovaBrands,Toys & Games,Stuffed Animal,10.84,27.09,30,18.96,989,4.21,3065,True
P00379,NovaBrands Running Watch,NovaBrands,Sports & Outdoors,Running Watch,387.98,622.31,10,560.08,283,3.34,2139,True
P00380,UrbanEdge Can't Hurt Me,UrbanEdge,Books,Can't Hurt Me,645.32,1441.12,15,1224.95,614,3.18,3310,True
P00381,LunaGoods USB-C Hub,LunaGoods,Electronics,USB-C Hub,797.99,1197.16,5,1137.3,428,3.29,4776,True
P00382,SilverKey Sapiens,SilverKey,Books,Sapiens,512.46,918.45,30,642.91,963,4.65,2936,True
P00383,SilverKey Mattress Topper,SilverKey,Home & Kitchen,Mattress Topper,149.0,190.98,0,190.98,131,4.05,4579,False
P00384,PeakLine Shampoo & Conditioner Bundle v1,PeakLine,Beauty & Personal Care,Shampoo & Conditioner Bundle,181.69,263.72,20,210.98,892,3.14,2515,True
P00385,PrimeSelect Facial Cleanser,PrimeSelect,Beauty & Personal Care,Facial Cleanser,470.53,835.7,0,835.7,120,2.92,4780,True
P00386,NovaBrands The Lean Startup,NovaBrands,Books,The Lean Startup,694.66,1156.78,0,1156.78,305,4.32,3384,True
P00387,SkyForge Stand Mixer,SkyForge,Home & Kitchen,Stand Mixer,277.42,688.75,0,688.75,914,4.65,2591,True
P00388,ZenCraft Mixed Nuts (500g),ZenCraft,Grocery & Gourmet,Mixed Nuts (500g),254.16,312.19,5,296.58,462,3.73,2240,True
P00389,ZenCraft Vacuum Cleaner,ZenCraft,Home & Kitchen,Vacuum Cleaner,394.21,859.7,20,687.76,90,4.54,3517,True
P00390,"TechNova Honey (Raw, 500g)",TechNova,Grocery & Gourmet,"Honey (Raw, 500g)",34.99,49.66,15,42.21,382,4.56,115,True
P00391,TechNova Python Programming,TechNova,Books,Python Programming,503.22,747.74,20,598.19,710,4.47,841,True
P00392,PeakLine Adjustable Dumbbells,PeakLine,Sports & Outdoors,Adjustable Dumbbells,659.96,1024.64,30,717.25,297,3.74,3734,True
P00393,ClearPath Lip Balm Set,ClearPath,Beauty & Personal Care,Lip Balm Set,277.47,656.73,0,656.73,367,4.1,3304,True
P00394,TechNova Blender,TechNova,Home & Kitchen,Blender,473.81,652.97,20,522.38,375,3.74,306,True
P00395,SilverKey Protein Shaker Bottle,SilverKey,Sports & Outdoors,Protein Shaker Bottle,500.39,976.66,0,976.66,49,3.64,161,True
P00396,AuraStyle Drone for Kids v1,AuraStyle,Toys & Games,Drone for Kids,103.26,153.98,5,146.28,718,3.36,1254,True
P00397,BoldStep Wireless Earbuds,BoldStep,Electronics,Wireless Earbuds,531.02,1085.59,0,1085.59,276,3.43,3431,True
P00398,NovaBrands Running Shoes,NovaBrands,Clothing,Running Shoes,628.88,1145.79,10,1031.21,623,3.45,1636,True
P00399,BoldStep Clean Code v1,BoldStep,Books,Clean Code,239.8,288.53,15,245.25,508,4.87,3937,True
P00400,PeakLine USB-C Hub,PeakLine,Electronics,USB-C Hub,725.97,1653.44,0,1653.44,685,3.61,4047,False
P00401,NovaBrands Wool Sweater v1,NovaBrands,Clothing,Wool Sweater,724.3,1462.98,0,1462.98,467,4.6,3803,True
P00402,UrbanEdge Mattress Topper,UrbanEdge,Home & Kitchen,Mattress Topper,682.54,1116.83,20,893.46,693,4.06,2561,True
P00403,UrbanEdge Sneakers,UrbanEdge,Clothing,Sneakers,12.69,16.96,10,15.26,662,4.37,3585,True
P00404,SwiftWave Formal Shirt,SwiftWave,Clothing,Formal Shirt,150.38,254.3,10,228.87,985,4.6,3739,True
P00405,BoldStep Matcha Powder,BoldStep,Grocery & Gourmet,Matcha Powder,520.83,1159.28,0,1159.28,115,4.75,1305,True
P00406,GoldenGate Matcha Powder,GoldenGate,Grocery & Gourmet,Matcha Powder,544.32,759.16,0,759.16,388,4.81,2937,True
P00407,LunaGoods Cutting Board,LunaGoods,Home & Kitchen,Cutting Board,94.79,161.64,30,113.15,47,4.91,101,True
P00408,SwiftWave Sapiens,SwiftWave,Books,Sapiens,417.68,868.41,20,694.73,633,4.44,780,True
P00409,NexGen Thinking Fast and Slow v1,NexGen,Books,Thinking Fast and Slow,532.65,1073.77,0,1073.77,152,4.51,447,True
P00410,LunaGoods Storage Organizer,LunaGoods,Home & Kitchen,Storage Organizer,682.24,1585.33,15,1347.53,76,3.45,4027,True
P00411,TrueNorth Yoga Mat,TrueNorth,Sports & Outdoors,Yoga Mat,182.05,367.46,25,275.59,412,4.2,3638,True
P00412,SwiftWave Hot Sauce Set,SwiftWave,Grocery & Gourmet,Hot Sauce Set,99.37,181.0,0,181.0,669,3.88,145,True
P00413,SilverKey 4K Monitor,SilverKey,Electronics,4K Monitor,5.13,6.53,30,4.57,618,4.93,4164,True
P00414,NexGen Mixed Nuts (500g),NexGen,Grocery & Gourmet,Mixed Nuts (500g),661.12,1489.1,15,1265.73,864,3.9,3722,True
P00415,NexGen Spice Gift Set,NexGen,Grocery & Gourmet,Spice Gift Set,574.15,748.65,10,673.78,777,4.08,2909,True
P00416,NovaBrands Face Mask Sheet Pack,NovaBrands,Beauty & Personal Care,Face Mask Sheet Pack,41.39,56.77,0,56.77,143,4.07,3352,True
P00417,NovaBrands Deep Work,NovaBrands,Books,Deep Work,744.52,1251.1,0,1251.1,468,4.28,2768,True
P00418,GoldenGate Smart TV,GoldenGate,Electronics,Smart TV,102.96,242.35,30,169.64,468,3.75,4827,True
P00419,TrueNorth Organic Olive Oil,TrueNorth,Grocery & Gourmet,Organic Olive Oil,590.29,1119.69,0,1119.69,443,4.46,4164,True
P00420,ClearPath Toaster Oven,ClearPath,Home & Kitchen,Toaster Oven,87.33,177.95,30,124.56,620,3.52,2636,True
P00421,EcoBloom Stuffed Animal v1,EcoBloom,Toys & Games,Stuffed Animal,222.51,545.34,20,436.27,993,3.8,1131,True
P00422,SilverKey Sleeping Bag,SilverKey,Sports & Outdoors,Sleeping Bag,689.26,1455.05,5,1382.3,957,5.0,4534,True
P00423,NexGen Jump Rope,NexGen,Sports & Outdoors,Jump Rope,737.35,980.02,30,686.01,727,3.21,4127,True
P00424,NovaBrands Face Mask Sheet Pack v1,NovaBrands,Beauty & Personal Care,Face Mask Sheet Pack,609.82,1164.19,20,931.35,596,2.88,4674,True
P00425,BoldStep Hiking Backpack,BoldStep,Sports & Outdoors,Hiking Backpack,647.6,1201.74,5,1141.65,25,3.95,463,True
P00426,PrimeSelect Instant Pot,PrimeSelect,Home & Kitchen,Instant Pot,121.41,149.79,5,142.3,803,4.23,2417,True
P00427,PureCraft Bluetooth Speaker,PureCraft,Electronics,Bluetooth Speaker,86.47,200.77,20,160.62,757,3.7,4597,True
P00428,UrbanEdge Gym Gloves,UrbanEdge,Sports & Outdoors,Gym Gloves,741.56,1240.78,30,868.55,979,3.94,2561,True
P00429,IronVault Cycling Helmet,IronVault,Sports & Outdoors,Cycling Helmet,695.74,1608.27,30,1125.79,453,4.74,3012,True
P00430,SkyForge Rich Dad Poor Dad,SkyForge,Books,Rich Dad Poor Dad,238.87,331.92,0,331.92,699,2.94,610,False
P00431,UrbanEdge Casual Shorts,UrbanEdge,Clothing,Casual Shorts,345.66,657.24,15,558.65,133,4.72,46,True
P00432,ClearPath Air Fryer,ClearPath,Home & Kitchen,Air Fryer,743.26,1453.66,25,1090.25,792,5.0,2467,True
P00433,SwiftWave Moisturising Sunscreen SPF50,SwiftWave,Beauty & Personal Care,Moisturising Sunscreen SPF50,422.69,1032.18,30,722.53,533,4.75,3407,True
P00434,EcoBloom Formal Shirt,EcoBloom,Clothing,Formal Shirt,707.3,1446.78,10,1302.1,339,4.4,2955,True
P00435,TechNova Pasta (5-pack),TechNova,Grocery & Gourmet,Pasta (5-pack),96.2,155.57,0,155.57,246,4.78,1997,True
P00436,NovaBrands Lip Balm Set,NovaBrands,Beauty & Personal Care,Lip Balm Set,311.77,585.92,30,410.14,289,3.63,202,True
P00437,TrueNorth Perfume v1,TrueNorth,Beauty & Personal Care,Perfume,359.22,434.37,0,434.37,919,3.79,674,True
P00438,PeakLine USB-C Hub v1,PeakLine,Electronics,USB-C Hub,172.57,345.11,0,345.11,218,3.67,3475,True
P00439,PeakLine Water Guns Set v1,PeakLine,Toys & Games,Water Guns Set,598.78,812.88,0,812.88,470,4.07,600,True
P00440,PeakLine Foam Roller,PeakLine,Sports & Outdoors,Foam Roller,462.1,673.43,20,538.74,264,3.94,3339,True
P00441,SwiftWave Card Game (UNO),SwiftWave,Toys & Games,Card Game (UNO),18.43,37.95,0,37.95,547,5.0,518,True
P00442,TrueNorth Formal Shirt,TrueNorth,Clothing,Formal Shirt,89.38,197.74,0,197.74,308,4.14,4968,True
P00443,"AuraStyle Honey (Raw, 500g)",AuraStyle,Grocery & Gourmet,"Honey (Raw, 500g)",658.59,784.78,30,549.35,160,3.78,3203,True
P00444,NexGen Instant Pot,NexGen,Home & Kitchen,Instant Pot,766.13,892.58,0,892.58,895,4.03,4547,True
P00445,IronVault Webcam v2,IronVault,Electronics,Webcam,318.29,601.3,5,571.23,87,3.76,2816,True
P00446,ZenCraft Stand Mixer,ZenCraft,Home & Kitchen,Stand Mixer,180.53,411.05,0,411.05,198,5.0,938,True
P00447,SilverKey Action Camera,SilverKey,Electronics,Action Camera,371.71,703.29,25,527.47,297,3.88,1617,False
P00448,EcoBloom Electric Toothbrush,EcoBloom,Beauty & Personal Care,Electric Toothbrush,84.54,167.93,15,142.74,921,3.7,1585,True
P00449,BlueMark Nail Polish Set v1,BlueMark,Beauty & Personal Care,Nail Polish Set,556.3,754.19,0,754.19,580,3.76,3508,True
P00450,EcoBloom Rich Dad Poor Dad,EcoBloom,Books,Rich Dad Poor Dad,571.2,1151.04,0,1151.04,283,4.49,2944,True
P00451,LunaGoods Anti-Aging Cream,LunaGoods,Beauty & Personal Care,Anti-Aging Cream,372.96,609.53,0,609.53,312,3.81,4969,True
P00452,SilverKey Pillow Set,SilverKey,Home & Kitchen,Pillow Set,161.16,344.93,0,344.93,641,4.12,626,True
P00453,GoldenGate Action Camera,GoldenGate,Electronics,Action Camera,465.23,1018.12,30,712.68,217,4.73,4452,True
P00454,AuraStyle Non-Stick Pan Set,AuraStyle,Home & Kitchen,Non-Stick Pan Set,182.53,400.18,0,400.18,750,3.68,2383,True
P00455,NexGen Casual Shorts,NexGen,Clothing,Casual Shorts,404.22,826.47,30,578.53,868,5.0,1358,True
P00456,GoldenGate Stand Mixer,GoldenGate,Home & Kitchen,Stand Mixer,759.23,1548.99,25,1161.74,990,3.72,1197,False
P00457,LunaGoods Smartwatch,LunaGoods,Electronics,Smartwatch,189.24,285.16,20,228.13,239,4.49,2959,True
P00458,UrbanEdge Oat Granola (1 kg),UrbanEdge,Grocery & Gourmet,Oat Granola (1 kg),36.72,74.38,10,66.94,105,4.21,4271,True
P00459,SilverKey Pull-Up Bar v1,SilverKey,Sports & Outdoors,Pull-Up Bar,458.28,760.05,30,532.03,387,3.52,637,True
P00460,AuraStyle The Lean Startup,AuraStyle,Books,The Lean Startup,285.55,662.88,0,662.88,498,4.75,3949,True
P00461,ZenCraft Cutting Board,ZenCraft,Home & Kitchen,Cutting Board,187.84,346.5,0,346.5,287,4.19,2967,True
P00462,SwiftWave Science Experiment Kit,SwiftWave,Toys & Games,Science Experiment Kit,577.6,1039.71,5,987.72,490,4.47,3924,True
P00463,EcoBloom LEGO City Set v1,EcoBloom,Toys & Games,LEGO City Set,39.3,75.62,0,75.62,164,4.58,4688,True
P00464,ZenCraft Hiking Backpack,ZenCraft,Sports & Outdoors,Hiking Backpack,415.73,705.65,0,705.65,992,4.64,4617,True
P00465,SkyForge Resistance Bands Set v1,SkyForge,Sports & Outdoors,Resistance Bands Set,362.12,901.77,0,901.77,888,3.68,3365,True
P00466,TrueNorth Vacuum Cleaner,TrueNorth,Home & Kitchen,Vacuum Cleaner,215.29,458.06,0,458.06,350,4.15,3714,True
P00467,NovaBrands RC Car,NovaBrands,Toys & Games,RC Car,18.17,33.72,0,33.72,931,3.47,1225,True
P00468,SilverKey Smart TV,SilverKey,Electronics,Smart TV,405.15,530.2,30,371.14,493,4.08,1067,True
P00469,BoldStep Educational Robot Kit,BoldStep,Toys & Games,Educational Robot Kit,299.45,361.93,20,289.54,542,2.82,3949,True
P00470,ClearPath Casual Shorts v2,ClearPath,Clothing,Casual Shorts,207.34,452.81,10,407.53,931,4.71,686,True
P00471,SkyForge Action Figure Set,SkyForge,Toys & Games,Action Figure Set,9.35,20.14,20,16.11,7,3.83,58,True
P00472,NexGen Lip Balm Set,NexGen,Beauty & Personal Care,Lip Balm Set,89.73,154.8,10,139.32,599,3.96,2077,True
P00473,NexGen Stuffed Animal,NexGen,Toys & Games,Stuffed Animal,491.45,1223.18,25,917.38,406,4.12,4567,True
P00474,BlueMark Protein Bars (12-pack) v1,BlueMark,Grocery & Gourmet,Protein Bars (12-pack),464.23,1019.06,0,1019.06,407,3.48,1131,True
P00475,ZenCraft Matcha Powder,ZenCraft,Grocery & Gourmet,Matcha Powder,84.72,155.57,0,155.57,804,3.7,426,True
P00476,PeakLine Noise-Cancelling Headphones,PeakLine,Electronics,Noise-Cancelling Headphones,659.49,1178.35,0,1178.35,614,4.74,3566,True
P00477,PeakLine Clean Code,PeakLine,Books,Clean Code,489.18,1041.01,10,936.91,953,4.92,4268,True
P00478,ZenCraft Noise-Cancelling Headphones,ZenCraft,Electronics,Noise-Cancelling Headphones,514.03,895.75,10,806.18,206,4.02,4244,True
P00479,ZenCraft Zero to One,ZenCraft,Books,Zero to One,540.85,884.64,20,707.71,670,4.45,2260,True
P00480,GoldenGate Card Game (UNO) v1,GoldenGate,Toys & Games,Card Game (UNO),164.25,192.29,0,192.29,720,4.1,562,True
P00481,PrimeSelect Facial Cleanser v1,PrimeSelect,Beauty & Personal Care,Facial Cleanser,184.9,453.03,0,453.03,465,4.81,2138,True
P00482,PeakLine Activewear Leggings,PeakLine,Clothing,Activewear Leggings,405.02,651.66,10,586.49,119,3.76,4204,True
P00483,PureCraft Gym Gloves,PureCraft,Sports & Outdoors,Gym Gloves,773.01,1476.66,25,1107.5,788,4.12,3758,True
P00484,NovaBrands Mechanical Keyboard v1,NovaBrands,Electronics,Mechanical Keyboard,209.97,349.94,5,332.44,807,4.65,1805,True
P00485,TrueNorth Play-Doh Bundle v1,TrueNorth,Toys & Games,Play-Doh Bundle,430.84,903.09,0,903.09,269,4.1,2801,True
P00486,SwiftWave Cutting Board,SwiftWave,Home & Kitchen,Cutting Board,286.06,674.34,5,640.62,275,4.37,1497,True
P00487,EcoBloom Deep Work,EcoBloom,Books,Deep Work,698.83,998.73,0,998.73,207,4.68,2916,True
P00488,PeakLine Socks (6-pack),PeakLine,Clothing,Socks (6-pack),542.27,1109.28,30,776.5,628,3.12,54,False
P00489,IronVault Mixed Nuts (500g),IronVault,Grocery & Gourmet,Mixed Nuts (500g),255.76,604.22,0,604.22,902,5.0,4020,False
P00490,EcoBloom Camping Tent,EcoBloom,Sports & Outdoors,Camping Tent,601.38,795.71,25,596.78,538,3.37,3466,False
P00491,NexGen 4K Monitor,NexGen,Electronics,4K Monitor,318.0,660.35,25,495.26,178,3.81,4245,True
P00492,SkyForge Laptop,SkyForge,Electronics,Laptop,306.65,394.35,0,394.35,370,4.18,2127,True
P00493,LunaGoods The Pragmatic Programmer,LunaGoods,Books,The Pragmatic Programmer,767.03,1237.36,15,1051.76,188,3.69,3049,True
P00494,ZenCraft Trekking Poles,ZenCraft,Sports & Outdoors,Trekking Poles,459.27,1135.32,0,1135.32,702,4.1,1872,True
P00495,BoldStep The Lean Startup,BoldStep,Books,The Lean Startup,685.77,970.15,0,970.15,819,4.43,79,True
P00496,TrueNorth Pillow Set,TrueNorth,Home & Kitchen,Pillow Set,429.52,677.02,10,609.32,498,4.01,2457,True
P00497,NovaBrands Gaming Console,NovaBrands,Electronics,Gaming Console,553.98,681.98,25,511.49,833,4.07,788,True
P00498,NexGen Water Bottle (32oz),NexGen,Sports & Outdoors,Water Bottle (32oz),450.48,1084.75,0,1084.75,263,5.0,2819,True
P00499,IronVault Makeup Brush Set v1,IronVault,Beauty & Personal Care,Makeup Brush Set,163.17,314.5,15,267.32,664,2.48,2331,True
P00500,PureCraft Matcha Powder,PureCraft,Grocery & Gourmet,Matcha Powder,712.26,1185.52,0,1185.52,293,3.7,3799,True
